mode,dir,arm,offset,size,depth,workers,alignment,page_offset,kc,ops_per_rep,io_ns_median,io_ns_mad,wall_ns_per_op,minflt_io_median,instructions_per_op,cycles_per_op,thread_op_ns_median
ladder,write,a6,0,65536,2,1,2048,0,16,16,455400.5,10254.0,28462.53125,0.0,481.69642857142856,363.5,
ladder,write,a6,0,65536,4,1,2048,0,16,16,463734.5,16055.5,28983.40625,0.0,483.1517857142857,1282.294642857143,
ladder,write,a6,0,65536,8,1,2048,0,16,16,460092.0,9963.5,28755.75,0.0,483.57142857142856,322.2857142857143,
ladder,write,a6,0,65536,16,1,2048,0,16,16,474677.5,12051.5,29667.34375,0.0,482.19642857142856,1685.1160714285713,
ladder,write,a6,0,65536,32,1,2048,0,16,16,488831.0,12282.0,30551.9375,0.0,481.8125,-2543.9285714285716,
ladder,write,a6,0,1048576,1,1,2048,0,16,16,6374274.5,7945.0,398392.15625,0.0,482.4017857142857,-377.4017857142857,
ladder,write,a6,0,1048576,2,1,2048,0,16,16,6464587.5,5312.5,404036.71875,0.0,483.17857142857144,3648.0446428571427,
ladder,write,a6,0,1048576,4,1,2048,0,16,16,6661152.5,26882.0,416322.03125,0.0,481.82142857142856,806.0535714285714,
ladder,write,a6,0,1048576,8,1,2048,0,16,16,6354200.0,14043.5,397137.5,0.0,482.89285714285717,466.99107142857144,
ladder,write,a6,0,1048576,16,1,2048,0,16,16,6339896.0,8622.0,396243.5,0.0,484.89285714285717,-896.3482142857143,
ladder,write,a6,0,1048576,32,1,2048,0,16,16,6409167.0,28749.0,400572.9375,0.0,484.70535714285717,2017.3035714285713,
ladder,write,a7,0,4096,1,1,4096,0,16,16,54863.5,255.0,3428.96875,0.0,477.6517857142857,-100.71428571428571,
ladder,write,a7,0,4096,2,1,4096,0,16,16,54641.0,278.0,3415.0625,0.0,479.76785714285717,386.45535714285717,
ladder,write,a7,0,4096,4,1,4096,0,16,16,58408.0,1910.0,3650.5,0.0,477.0,462.25,
ladder,write,a7,0,4096,8,1,4096,0,16,16,57754.5,2585.5,3609.65625,0.0,477.99107142857144,371.2232142857143,
ladder,write,a7,0,4096,16,1,4096,0,16,16,56645.5,694.0,3540.34375,0.0,479.26785714285717,-498.74107142857144,
ladder,write,a7,0,4096,32,1,4096,0,16,16,57442.0,2892.5,3590.125,0.0,480.00892857142856,510.2142857142857,
ladder,write,a7,0,8192,1,1,4096,0,16,16,67172.5,369.0,4198.28125,0.0,479.91964285714283,-603.5446428571429,
ladder,write,a7,0,8192,2,1,4096,0,16,16,83604.5,627.5,5225.28125,0.0,479.4642857142857,-318.51785714285717,
ladder,write,a7,0,8192,4,1,4096,0,16,16,82956.5,376.0,5184.78125,0.0,479.2857142857143,-669.9910714285714,
ladder,write,a7,0,8192,8,1,4096,0,16,16,83812.0,324.5,5238.25,0.0,478.5267857142857,508.375,
ladder,write,a7,0,8192,16,1,4096,0,16,16,83884.0,482.0,5242.75,0.0,482.48214285714283,997.5178571428571,
ladder,write,a7,0,8192,32,1,4096,0,16,16,84556.0,374.0,5284.75,0.0,482.375,-150.57142857142858,
ladder,write,a7,0,16384,1,1,4096,0,16,16,142716.0,1008.5,8919.75,0.0,481.10714285714283,-82.90178571428571,
ladder,write,a7,0,16384,2,1,4096,0,16,16,136631.0,3884.5,8539.4375,0.0,482.63392857142856,4072.035714285714,
ladder,write,a7,0,16384,4,1,4096,0,16,16,140470.0,843.0,8779.375,0.0,481.70535714285717,-617.1160714285714,
ladder,write,a7,0,16384,8,1,4096,0,16,16,140177.0,419.0,8761.0625,0.0,482.24107142857144,1537.0892857142858,
ladder,write,a7,0,16384,16,1,4096,0,16,16,140594.5,1195.0,8787.15625,0.0,481.17857142857144,3530.3660714285716,
ladder,write,a7,0,16384,32,1,4096,0,16,16,140514.0,506.0,8782.125,0.0,481.63392857142856,693.6428571428571,
ladder,write,a7,0,65536,1,1,4096,0,16,16,462035.0,3355.0,28877.1875,0.0,482.6517857142857,436.875,
ladder,write,a7,0,65536,2,1,4096,0,16,16,467289.0,9829.5,29205.5625,0.0,483.23214285714283,2682.464285714286,
ladder,write,a7,0,65536,4,1,4096,0,16,16,465650.0,6904.0,29103.125,0.0,482.04464285714283,521.3392857142857,
ladder,write,a7,0,65536,8,1,4096,0,16,16,468683.0,5093.5,29292.6875,0.0,482.4375,320.7767857142857,
ladder,write,a7,0,65536,16,1,4096,0,16,16,469747.0,6249.5,29359.1875,0.0,482.2142857142857,-1761.2142857142858,
ladder,write,a7,0,65536,32,1,4096,0,16,16,480639.0,17406.5,30039.9375,0.0,481.82142857142856,271.2232142857143,
ladder,write,a7,0,1048576,1,1,4096,0,16,16,6375719.0,6085.0,398482.4375,0.0,483.08035714285717,2741.5535714285716,
ladder,write,a7,0,1048576,2,1,4096,0,16,16,6460469.5,7241.0,403779.34375,0.0,482.0982142857143,1050.669642857143,
ladder,write,a7,0,1048576,4,1,4096,0,16,16,6393014.5,72940.5,399563.40625,0.0,482.6517857142857,2020.794642857143,
ladder,write,a7,0,1048576,8,1,4096,0,16,16,6374577.5,7749.0,398411.09375,0.0,481.5982142857143,471.5,
ladder,write,a7,0,1048576,16,1,4096,0,16,16,6339211.0,6589.0,396200.6875,0.0,484.3482142857143,1347.044642857143,
ladder,write,a7,0,1048576,32,1,4096,0,16,16,6479555.0,30077.0,404972.1875,0.0,484.39285714285717,4650.160714285715,
